Brimmer & Heeltap,Penelope Fletcher,1300,100,6-30-2018
Cooter Brown's Tavern,Kaila Bray,1300,100,6-30-2018
Employees Only,Jaxon Christensen,1500,100,6-30-2018
Marvel Bar,Isaiah Hess,1300,200,6-30-2018
Molly's Shebeen,Colby Miranda,1400,400,6-30-2018
Please Don't Tell,Brittany Petty,1300,400,6-30-2018
Raven & Rose,Ramon Morgan,1500,200,6-30-2018
Spirit,Trinity Roberson,1300,100,6-30-2018
The Annoying Shark,Quinten Joseph,1300,200,6-30-2018
The Bella Union,Rogelio Baird,1300,300,6-30-2018
The Bouncy Bat Bar,Viviana Rubio,1300,100,6-30-2018
The Brewer's Art,Kyleigh Mercado,1400,100,6-30-2018
The Dark Melon Tavern,Paula Levine,1200,400,6-30-2018
The Shaking Leg Tavern,Elaine Mays,1400,100,6-30-2018
The Shanty,River Gibson,1300,400,6-30-2018
The Sound Table,Hadassah Little,1400,400,6-30-2018
The Tiny Chimpanzee Bar,Ethan Barron,1500,100,6-30-2018
Bar Crudo,Karli Owens,1300,300,6-4-2018
Bit House Saloon,Rocco Mcdonald,1200,100,6-4-2018
Clyde Common,Jaidyn Williams,1200,200,6-4-2018
McGillin's Old Ale House,Aimee Miles,1400,400,6-4-2018
Occidental,Irvin Rosales,1500,200,6-4-2018
Please Don't Tell,Anne Moses,1300,400,6-4-2018
Spilt Milk,Laila Bartlett,1200,400,6-4-2018
The Aviary,Erin Kline,1500,300,6-4-2018
The Baldwin,Jamal Norton,1400,300,6-4-2018
The Better Princess Pub,Grace Logan,1400,300,6-4-2018
The Capital Bar,Ireland Schmitt,1400,200,6-4-2018
The Different Lemon Inn,Mya Macdonald,1400,400,6-4-2018
The Embarrassed Goat,Mathias Mosley,1500,100,6-4-2018
The Far Away Llama,Christine Mcmahon,1300,100,6-4-2018
The Greasy Scream Pub,Akira Brennan,1400,100,6-4-2018
The Hissing Bees Pub,Ellis Pacheco,1200,200,6-4-2018
The Molten Llama,Makai Herrera,1500,400,6-4-2018
The Smart Child Tavern,Israel Rios,1500,400,6-4-2018
The Spooky Willow Bar,Jazmine Burke,1400,300,6-4-2018
The Whispering Mushroom Bar,Madison Stanton,1300,100,6-4-2018
Trick Dog,Alice Arroyo,1400,200,6-4-2018
BackBar,Karsyn Beasley,1500,100,6-5-2018
Billy Sunday,Zachary Castaneda,1500,300,6-5-2018
Broken Shaker,Pedro Herman,1200,400,6-5-2018
Employees Only,Daniela Quinn,1500,100,6-5-2018
Kon Tiki Lounge,Chase Bell,1500,300,6-5-2018
Spilt Milk,Alfonso West,1200,400,6-5-2018
Spirit,Eve Esparza,1300,100,6-5-2018
The Daily Hamster Inn,Kane Rice,1500,400,6-5-2018
The Fancy Parrots,Marley Gregory,1400,200,6-5-2018
The Fuzy Goat Pub,Colin Bailey,1300,100,6-5-2018
The Hollow Book,Kimberly Moran,1300,300,6-5-2018
The Keen Vanilla Bean Inn,Ronald Hawkins,1500,100,6-5-2018
The Whispering Mushroom Bar,Ezequiel Waller,1300,100,6-5-2018
Tiny's Bar,Itzel Young,1300,400,6-5-2018
Ye Olde Seagulls Tavern,Ashlyn Romero,1300,400,6-5-2018
B.D. Riley's,Mariela Middleton,1400,100,6-6-2018
Big Bar,Areli Short,1400,400,6-6-2018
Broken Shaker,Shea Duffy,1200,400,6-6-2018
Clyde Common,Ronan Cole,1200,200,6-6-2018
Daquiri Time Out,Magdalena Becker,1400,400,6-6-2018
Donna,Yosef Christian,1300,400,6-6-2018
Employees Only,Jadon Huerta,1500,100,6-6-2018
No Vacancy,Harper Glass,1300,100,6-6-2018
Prairie School,Zander Kemp,1300,300,6-6-2018
The Deep Hog Pub,Aspen Russo,1400,400,6-6-2018
The Greasy Scream Pub,Monserrat Holland,1400,100,6-6-2018
The Hollow Worm Pub,Adrianna Kirk,1400,300,6-6-2018
The Obedient Lyre,Jamarion Farmer,1200,300,6-6-2018
Academia,Celia Rhodes,1400,200,6-7-2018
Death & Company,Kadence Ware,1200,200,6-7-2018
Pengilly's Saloon,Dayami Goodman,1500,200,6-7-2018
Spirit,Clarence Atkinson,1300,100,6-7-2018
The Daily Hamster Inn,Kasen Washington,1500,400,6-7-2018
The Dapper Flame,Xavier Cervantes,1500,400,6-7-2018
The Embarrassed Rabbit Bar,Audrina Francis,1200,200,6-7-2018
The Polo Lounge,Giada Bender,1500,400,6-7-2018
The Reflecting Drumstick,Rafael Shaw,1500,300,6-7-2018
The Rich Beard Inn,Ahmad Vargas,1300,200,6-7-2018
The Special Turtle Pub,Maximilian Frey,1300,300,6-7-2018
The Spooky Willow Bar,Turner Osborn,1400,300,6-7-2018
Tradition,Micaela Brady,1300,300,6-7-2018
Bar Crudo,Peter Stuart,1300,300,6-8-2018
Barmini,Clayton Beltran,1200,300,6-8-2018
McGillin's Old Ale House,Romeo Odonnell,1400,400,6-8-2018
Raven & Rose,Griffin Wilkinson,1500,200,6-8-2018
The Ethereal Steed Inn,Tabitha Abbott,1500,300,6-8-2018
The Kill Devil Club,Myah Clarke,1400,100,6-8-2018
The Magical Hawk,Nola Lynn,1300,100,6-8-2018
The Pointless Rhododendron Inn,Nikolas Barrera,1500,200,6-8-2018
The Ruthless Dawg,Dakota Castro,1200,400,6-8-2018
Tiny's Bar,Ricky Mcintosh,1300,400,6-8-2018
Wang Chung's Karaoke Bar,Bradyn Arnold,1200,300,6-8-2018
Weather Up,Tate Vance,1400,200,6-8-2018
Charlie Was A Sinner,Joe Norris,1500,200,6-9-2018
Gooski's,Micah Coffey,1300,200,6-9-2018
Molly's Shebeen,Halle Blanchard,1400,400,6-9-2018
The Different Lemon Inn,Raiden Walter,1400,400,6-9-2018
The Earthy Mind Pub,Kylee Larsen,1200,300,6-9-2018
The Spooky Willow Bar,Maria Brandt,1400,300,6-9-2018
Voodoo,Kadin Wise,1300,400,6-9-2018
33 Taps,Esmeralda Yu,1500,200,7-1-2018
Anvil Bar & Refuge,Chelsea Sullivan,1400,200,7-1-2018
Bar Agricole,Dominic Montoya,1200,200,7-1-2018
Bar Crudo,Kale Reese,1300,300,7-1-2018
French 75,Jaylee Burton,1200,300,7-1-2018
Holeman & Finch Public House,Destinee Pearson,1400,100,7-1-2018
Occidental,Zack Whitaker,1500,200,7-1-2018
ROKC,Bradley Hinton,1200,300,7-1-2018
Room 11,Roger Serrano,1200,200,7-1-2018
The Capital Bar,Yamilet Thornton,1400,200,7-1-2018
The Deep Hog Pub,Jett Walters,1400,400,7-1-2018
The Far Away Llama,Maggie Horn,1300,100,7-1-2018
The First Sharks Tavern,Mohamed Solis,1200,300,7-1-2018
The Impolite Dagger,Kierra Lamb,1300,100,7-1-2018
The Tiny Chimpanzee Bar,Cody Carney,1500,100,7-1-2018
Altitude Sky Lounge,Bianca Haney,1500,200,7-10-2018
Barnacle Bar,Helena Kelley,1400,100,7-10-2018
Distil,Janiah Davidson,1200,100,7-10-2018
Donna,Damari Yates,1300,400,7-10-2018
Goodnight Gracie,Natalia Tanner,1300,100,7-10-2018
Raven & Rose,Alannah Mckay,1500,200,7-10-2018
The Alien Elephant Seal Inn,Blaze Mckenzie,1300,100,7-10-2018
The Daily Hamster Inn,Gilberto Craig,1500,400,7-10-2018
The Dapper Flame,Aidyn Matthews,1500,400,7-10-2018
The Dramatic Parrots,Christina Chandler,1400,300,7-10-2018
The Embarrassed Hamsters Tavern,Carl Patterson,1400,300,7-10-2018
The Fancy Parrots,Cara Lang,1400,200,7-10-2018
The Gigantic Child Pub,James Sloan,1200,200,7-10-2018
The Known Dragons,Jacquelyn Williamson,1400,300,7-10-2018
The Singing Armadillo,Ciara Heath,1300,100,7-10-2018
Lost Lake,Derick Mathis,1200,300,7-11-2018
Maison Premiere,Dominick Shea,1400,300,7-11-2018
The Bouncy Bat Bar,Blaine Welch,1300,100,7-11-2018
The Far Away Llama,Kaylie Paul,1300,100,7-11-2018
The Marvelous Puppy Inn,Ayla Branch,1400,100,7-11-2018
The Whispering Mushroom Bar,Dalton Levy,1300,100,7-11-2018
Yard House,German Barker,1300,400,7-11-2018
Yvonne's,Caden Hendrix,1500,200,7-11-2018
Anvil Bar & Refuge,Fiona Berg,1400,200,7-12-2018
BackBar,Andres Haynes,1500,100,7-12-2018
Bar Crudo,Jaron Duarte,1300,300,7-12-2018
Beach Tree Bar,Ryland Spears,1300,300,7-12-2018
Brimmer & Heeltap,Chana Lin,1300,100,7-12-2018
Clyde Common,Kristina Powell,1200,200,7-12-2018
Frankie's Downtown,Keyon Ayala,1200,300,7-12-2018
Holeman & Finch Public House,Lexi Patrick,1400,100,7-12-2018
Kask,Augustus Spence,1500,200,7-12-2018
Milk Room,Cristina Donaldson,1200,200,7-12-2018
The Bouncy Bat Bar,Jovan Benson,1300,100,7-12-2018
The Hissing Cats Tavern,Addison Morales,1500,200,7-12-2018
Academia,Dawson Martin,1400,200,7-13-2018
Bar Liquorice,Landyn Mann,1500,300,7-13-2018
Bit House Saloon,Soren Lambert,1200,100,7-13-2018
French 75,Susan Carlson,1200,300,7-13-2018
Leyenda,Abram Gay,1300,400,7-13-2018
Public House,Amya Hardy,1200,100,7-13-2018
The Alien Knife Tavern,Deacon Marquez,1500,300,7-13-2018
The Capital Bar,Alex Shepard,1400,200,7-13-2018
The Cowardly Tavern,Hillary Wyatt,1300,200,7-13-2018
The Dubliner,Dahlia Huang,1200,200,7-13-2018
The Quaint Rats,Davion Marsh,1400,200,7-13-2018
The Rich Beard Inn,Payton Carson,1300,200,7-13-2018
The Salty Twig,Bella Mills,1300,100,7-13-2018
Yvonne's,Kaiya Cowan,1500,200,7-13-2018
Goodnight Gracie,Paityn Krause,1300,100,7-14-2018
McMahon's Public House,Salma Mccarty,1400,300,7-14-2018
Molly's Shebeen,Angel Salas,1400,400,7-14-2018
Room 11,Sonny Lynch,1200,200,7-14-2018
The Detailed Horn Pub,Broderick Adams,1300,200,7-14-2018
The Different Lemon Inn,Simeon Kramer,1400,400,7-14-2018
The Foamy Ore,Calvin Wheeler,1200,100,7-14-2018
The Marvelous Puppy Inn,Kolby Sexton,1400,100,7-14-2018
The Shanty,Carla Meadows,1300,400,7-14-2018
The Whispering Mushroom Bar,Kieran Pierce,1300,100,7-14-2018
Weather Up,Maren Humphrey,1400,200,7-14-2018
Club No Minors,Lee Reid,1500,100,7-15-2018
Death & Company,Konnor Melton,1200,200,7-15-2018
Donna,Maddox Vang,1300,400,7-15-2018
Gooski's,Kole Freeman,1300,200,7-15-2018
Please Don't Tell,Kate Alexander,1300,400,7-15-2018
Sweet Liberty,Yuliana Webster,1500,300,7-15-2018
The Deep Hog Pub,Macy Kennedy,1400,400,7-15-2018
The Defeated Angel Pub,Angelina Walsh,1300,100,7-15-2018
The Discreet Bamboo Bar,Jazmyn Alvarez,1400,400,7-15-2018
The Griswold,Dennis Kane,1300,200,7-15-2018
The Known Dragons,Luis Ward,1400,300,7-15-2018
The Ruthless Dawg,Amina Ferguson,1200,400,7-15-2018
The Sound Table,Nathaly Hughes,1400,400,7-15-2018
The Stormy Cod Bar,Ernesto Blake,1300,300,7-15-2018
The Thin King,Kameron Chung,1200,300,7-15-2018
Social,Mauricio Saunders,1500,100,7-16-2018
The Detailed Horn Pub,Malaki Rose,1300,200,7-16-2018
The Discreet Bamboo Bar,Sanai Porter,1400,400,7-16-2018
The Embarrassed Goat,Alicia Wells,1500,100,7-16-2018
The First Sharks Tavern,Mattie Sweeney,1200,300,7-16-2018
The Griswold,Kaylen Curtis,1300,200,7-16-2018
The Kind Jaguar Bar,Liana Shields,1500,400,7-16-2018
The Odd Snail Tavern,Dayana Howell,1300,100,7-16-2018
The Quaint Rats,Alexzander Luna,1400,200,7-16-2018
The Twin Stream Tavern,Julianna Harvey,1500,200,7-16-2018
Wang Chung's Karaoke Bar,Landin Peters,1200,300,7-16-2018
Academia,Lucy Guzman,1400,200,7-17-2018
Goodnight Gracie,Royce Thomas,1300,100,7-17-2018
Multnomah Whiskey Library,Gary Roberts,1500,300,7-17-2018
Please Don't Tell,Trent Sanchez,1300,400,7-17-2018
ROKC,Paloma Michael,1200,300,7-17-2018
The Dark Melon Tavern,Sammy Cobb,1200,400,7-17-2018
The Discreet Bamboo Bar,Tania Finley,1400,400,7-17-2018
The Embarrassed Rabbit Bar,Abdullah Crawford,1200,200,7-17-2018
The Far Barrel Bar,Emilio Gonzales,1200,100,7-17-2018
The Known Dragons,Emely Maynard,1400,300,7-17-2018
The Left Scream Pub,Moshe Navarro,1200,400,7-17-2018
The Magdalenae Room,Jacey Page,1500,100,7-17-2018
The Ruthless Dawg,Issac Stark,1200,400,7-17-2018
The Salty Twig,Vaughn Holt,1300,100,7-17-2018
The Terrible Cave Bar,Makhi Figueroa,1400,300,7-17-2018
Voodoo,Aisha Mccormick,1300,400,7-17-2018
Wang Chung's Karaoke Bar,Lina Owen,1200,300,7-17-2018
Bar Crudo,Kareem Warner,1300,300,7-18-2018
Billy Sunday,Paisley Sawyer,1500,300,7-18-2018
Everson Royce Bar,Kamari Bradford,1500,300,7-18-2018
Holeman & Finch Public House,Manuel Davis,1400,100,7-18-2018
Nick's English Hut,Brynlee Hanson,1500,400,7-18-2018
The Discreet Bamboo Bar,Daisy Henderson,1400,400,7-18-2018
The Fascinated Termite,Agustin Lowery,1400,300,7-18-2018
The Kind Jaguar Bar,Jaylyn Allison,1500,400,7-18-2018
The Light Dagger Tavern,Jimmy Wilson,1200,100,7-18-2018
The Tiny Chimpanzee Bar,Arielle Stewart,1500,100,7-18-2018
The Violet Hour,Serenity Cabrera,1400,200,7-18-2018
Tommy's,Chaz Kim,1500,100,7-18-2018
Bar Goto,Sean Lane,1500,400,7-19-2018
BlackTail,Alissa Sosa,1500,100,7-19-2018
Range,Scott Leblanc,1200,400,7-19-2018
Slowly Shirley,Javon Rasmussen,1200,400,7-19-2018
The Ethereal Steed Inn,Donavan Andrews,1500,300,7-19-2018
The Griswold,Kason Harding,1300,200,7-19-2018
The Singing Armadillo,Lance Morrow,1300,100,7-19-2018
BackBar,Kiara Mendez,1500,100,7-2-2018
Donna,Marisa Burns,1300,400,7-2-2018
George & Dragon,Markus Koch,1500,300,7-2-2018
Leyenda,Raphael Cuevas,1300,400,7-2-2018
Pengilly's Saloon,Aileen Richmond,1500,200,7-2-2018
The Tiny Chimpanzee Bar,Ashley Pittman,1500,100,7-2-2018
The Wayland,Kamron Rocha,1400,300,7-2-2018
Tradition,Brynn Stein,1300,300,7-2-2018
Academia,Addyson Phelps,1400,200,7-20-2018
Holeman & Finch Public House,Alexander Hayes,1400,100,7-20-2018
Mace,Tripp Mcgrath,1300,300,7-20-2018
Occidental,Erika Hall,1500,200,7-20-2018
Public House,Joselyn Garcia,1200,100,7-20-2018
The Annoying Shark,Rowan Soto,1300,200,7-20-2018
The Brewer's Art,Kenny Reyes,1400,100,7-20-2018
The Creepy Snake Tavern,Sierra Small,1200,200,7-20-2018
The Diamond Star Bar,Kristian Valentine,1300,100,7-20-2018
The Molten Llama,Kendal Bridges,1500,400,7-20-2018
The Obedient Lyre,Josue Carrillo,1200,300,7-20-2018
The Old Seelbach Bar,Freddy Vasquez,1500,300,7-20-2018
The Quaint Rats,Londyn Phillips,1400,200,7-20-2018
The Ruthless Dawg,Leila Riddle,1200,400,7-20-2018
The Slow Saxophone,Kailee Stanley,1400,100,7-20-2018
Vesper Bar,Slade Randall,1300,400,7-20-2018
Ye Olde Gentlewoman Tavern,Perla Anderson,1300,100,7-20-2018
Attaboy,Tiara Fox,1400,200,7-21-2018
Bar Agricole,Andy Dougherty,1200,200,7-21-2018
Billy Sunday,Jaylin Reynolds,1500,300,7-21-2018
Mace,Aryanna Price,1300,300,7-21-2018
Robert's Western World,Winston Daniels,1500,200,7-21-2018
Slowly Shirley,Emmalee Patton,1200,400,7-21-2018
Spirit,Tomas Barajas,1300,100,7-21-2018
The Baldwin,Wade Rosario,1400,300,7-21-2018
The First Sharks Tavern,Brogan Ho,1200,300,7-21-2018
The Molten Llama,Robert Cline,1500,400,7-21-2018
The Pointless Rhododendron Inn,Kennedi Stone,1500,200,7-21-2018
The Rich Beard Inn,Desmond Mcneil,1300,200,7-21-2018
The Superb Drum Bar,Justice Oneill,1400,100,7-21-2018
The Thin King,Tiffany Baker,1200,300,7-21-2018
The Velvet Tango Room,Olivia Goodwin,1500,300,7-21-2018
Frankie's Downtown,Raul Davies,1200,300,7-22-2018
McMahon's Public House,Aria Aguilar,1400,300,7-22-2018
Milk Room,Kellen Villa,1200,200,7-22-2018
The Diamond Star Bar,Valerie Hernandez,1300,100,7-22-2018
The Dubliner,Zain Stevenson,1200,200,7-22-2018
The Office,Vance Copeland,1200,100,7-22-2018
The Pointless Rhododendron Inn,Ruth Garrison,1500,200,7-22-2018
The Quaint Adventurer Inn,Isaac Edwards,1300,200,7-22-2018
The Special Turtle Pub,Case Gonzalez,1300,300,7-22-2018
Tiki-Ti,Jamari Hardin,1200,100,7-22-2018
Tiny's Bar,Simone Bradley,1300,400,7-22-2018
Vena's Fizz House,Jaylen Mcpherson,1300,100,7-22-2018
AIDA Bistro & Wine Bar,Kade Blackburn,1200,300,7-23-2018
Distil,Kobe Cummings,1200,100,7-23-2018
The Fancy Parrots,Abigayle Marshall,1400,200,7-23-2018
The Frightened Kiwi Pub,Wyatt Benjamin,1200,400,7-23-2018
The Kind Planet Pub,Charlie Flowers,1300,200,7-23-2018
The Varnish,Karen Everett,1400,200,7-23-2018
The Whining Pig,Maximillian Merritt,1200,300,7-23-2018
Altitude Sky Lounge,Savanna Love,1500,200,7-24-2018
Dick's Place,Francis Riley,1200,300,7-24-2018
Dram & Grain,Orion Wolf,1400,100,7-24-2018
McMahon's Public House,Jovanny Mccoy,1400,300,7-24-2018
Molly's Shebeen,Isabella Barnett,1400,400,7-24-2018
The Alien Elephant Seal Inn,Logan Klein,1300,100,7-24-2018
The Far Away Llama,Addisyn Buckley,1300,100,7-24-2018
The Fuzy Goat Pub,Geovanni Dunlap,1300,100,7-24-2018
The Hissing Bees Pub,Danica Harmon,1200,200,7-24-2018
The Quaint Adventurer Inn,Layton Todd,1300,200,7-24-2018
The Quaint Maple,Marlene Gibbs,1300,400,7-24-2018
The Terrible Cave Bar,Baylee Pitts,1400,300,7-24-2018
Big Bar,Neveah Kirby,1400,400,7-25-2018
Cannon,Alison Swanson,1400,300,7-25-2018
Mai Tai Bar,Fisher Gray,1400,300,7-25-2018
Maison Premiere,Kaydence Mccann,1400,300,7-25-2018
Monk's Cafe,Jerome Jarvis,1500,100,7-25-2018
No Vacancy,Elisa Lawrence,1300,100,7-25-2018
Salty Dawg Saloon,Kelton Kelly,1200,400,7-25-2018
Spirit of 77,Ingrid Blair,1200,300,7-25-2018
The Alien Knife Tavern,Keon Doyle,1500,300,7-25-2018
The Fancy Parrots,Gustavo Sherman,1400,200,7-25-2018
The Lying Coyote,Rey Espinoza,1400,300,7-25-2018
Tiny's Bar,Jaslyn Ross,1300,400,7-25-2018
Yard House,Franklin Mclaughlin,1300,400,7-25-2018
Bar Liquorice,Arturo Galloway,1500,300,7-26-2018
Billy Sunday,Lucas Caldwell,1500,300,7-26-2018
Callaghan's Irish Social Club,Eddie Bass,1300,400,7-26-2018
Diamond Reef,Dillon Allen,1400,100,7-26-2018
Dutch Kills,Zaire Wilcox,1500,300,7-26-2018
Julep,Tyrell Woods,1400,300,7-26-2018
The Dubliner,Rachael Mcclure,1200,200,7-26-2018
The Precious Apples Bar,Aylin Wolfe,1200,100,7-26-2018
The Round Castle,Avery Gross,1500,300,7-26-2018
The Salty Twig,Marlie Frank,1300,100,7-26-2018
The Singing Armadillo,Declan Butler,1300,100,7-26-2018
The Upstairs Bar,Lena Benitez,1200,300,7-26-2018
Wally's Mills Liquors,Kendall Sheppard,1500,300,7-26-2018
Apotheke,Tristin Hobbs,1200,400,7-27-2018
Holeman & Finch Public House,Tyrone Terrell,1400,100,7-27-2018
Kon Tiki Lounge,Raelynn Wright,1500,300,7-27-2018
Molly's Shebeen,Natalya Shannon,1400,400,7-27-2018
Multnomah Whiskey Library,Antwan Blackwell,1500,300,7-27-2018
Please Don't Tell,Kelsie Fernandez,1300,400,7-27-2018
The Busy Anteater Pub,Cristofer Holden,1400,300,7-27-2018
The Ethereal Steed Inn,Dane Weiss,1500,300,7-27-2018
The German Table Tavern,Lauryn Brock,1500,200,7-27-2018
The Office,April Shepherd,1200,100,7-27-2018
The Tricky Curry Tavern,Jaylene Strong,1500,300,7-27-2018
AIDA Bistro & Wine Bar,Jada Sharp,1200,300,7-28-2018
Bar Agricole,Triston Ryan,1200,200,7-28-2018
Big Bar,Zaniyah Sanford,1400,400,7-28-2018
Cooter Brown's Tavern,Jeremiah Hanna,1300,100,7-28-2018
George & Dragon,Abbie Rivers,1500,300,7-28-2018
McGillin's Old Ale House,Nolan Tucker,1400,400,7-28-2018
McMahon's Public House,Skyler Patel,1400,300,7-28-2018
The Bella Union,Penelope Fletcher,1300,300,7-28-2018
The Different Lemon Inn,Kaila Bray,1400,400,7-28-2018
The Embarrassed Hamsters Tavern,Jaxon Christensen,1400,300,7-28-2018
The Twin Stream Tavern,Isaiah Hess,1500,200,7-28-2018
BackBar,Colby Miranda,1500,100,7-29-2018
BlackTail,Brittany Petty,1500,100,7-29-2018
Dante,Ramon Morgan,1400,300,7-29-2018
McSorley's Old Ale House,Trinity Roberson,1200,300,7-29-2018
Proof,Quinten Joseph,1500,300,7-29-2018
Range,Rogelio Baird,1200,400,7-29-2018
Room 11,Viviana Rubio,1200,200,7-29-2018
Spilt Milk,Kyleigh Mercado,1200,400,7-29-2018
The Aviary,Paula Levine,1500,300,7-29-2018
The Daily Hamster Inn,Elaine Mays,1500,400,7-29-2018
The Fascinated Termite,River Gibson,1400,300,7-29-2018
The Fuzy Llama Pub,Hadassah Little,1300,100,7-29-2018
The Lying Coyote,Ethan Barron,1400,300,7-29-2018
The Magdalenae Room,Karli Owens,1500,100,7-29-2018
The Merciful Lavender,Rocco Mcdonald,1400,400,7-29-2018
The No Mad Bar,Jaidyn Williams,1300,200,7-29-2018
The Tricky Curry Tavern,Aimee Miles,1500,300,7-29-2018
The Whimsical Zebra Pub,Irvin Rosales,1400,300,7-29-2018
The Whispering Giant Tavern,Anne Moses,1300,100,7-29-2018
Yvonne's,Laila Bartlett,1500,200,7-29-2018
ABV,Erin Kline,1300,100,7-3-2018
Bar Crudo,Jamal Norton,1300,300,7-3-2018
Diamond Reef,Grace Logan,1400,100,7-3-2018
Proof,Ireland Schmitt,1500,300,7-3-2018
The Dubliner,Mya Macdonald,1200,200,7-3-2018
The Electric Chicken,Mathias Mosley,1500,300,7-3-2018
The Fascinated Termite,Christine Mcmahon,1400,300,7-3-2018
The Left Scream Pub,Akira Brennan,1200,400,7-3-2018
The Upstairs Bar,Ellis Pacheco,1200,300,7-3-2018
Tiny's Bar,Makai Herrera,1300,400,7-3-2018
Tradition,Israel Rios,1300,300,7-3-2018
Altitude Sky Lounge,Jazmine Burke,1500,200,7-30-2018
Broken Shaker,Madison Stanton,1200,400,7-30-2018
Donna,Alice Arroyo,1300,400,7-30-2018
Dram & Grain,Karsyn Beasley,1400,100,7-30-2018
George & Dragon,Zachary Castaneda,1500,300,7-30-2018
McGovern's Tavern,Pedro Herman,1300,400,7-30-2018
Spilt Milk,Daniela Quinn,1200,400,7-30-2018
The Itchy Ants Inn,Chase Bell,1400,100,7-30-2018
The Lying Coyote,Alfonso West,1400,300,7-30-2018
The Old Seelbach Bar,Eve Esparza,1500,300,7-30-2018
The Quaint Stag,Kane Rice,1500,200,7-30-2018
The Ruthless Dawg,Marley Gregory,1200,400,7-30-2018
The Tricky Curry Tavern,Colin Bailey,1500,300,7-30-2018
The Unusual Jackal Pub,Kimberly Moran,1400,400,7-30-2018
AIDA Bistro & Wine Bar,Ronald Hawkins,1200,300,7-4-2018
Half Step,Ezequiel Waller,1400,300,7-4-2018
Leyenda,Itzel Young,1300,400,7-4-2018
Libertine Liquor Bar,Ashlyn Romero,1300,300,7-4-2018
McGovern's Tavern,Mariela Middleton,1300,400,7-4-2018
The Beautiful Snowdrop Tavern,Areli Short,1500,300,7-4-2018
The Frightened Kiwi Pub,Shea Duffy,1200,400,7-4-2018
The Gigantic Child Pub,Ronan Cole,1200,200,7-4-2018
The Hissing Cats Tavern,Magdalena Becker,1500,200,7-4-2018
The Kill Devil Club,Yosef Christian,1400,100,7-4-2018
The Marvelous Puppy Inn,Jadon Huerta,1400,100,7-4-2018
The Round Castle,Harper Glass,1500,300,7-4-2018
Vena's Fizz House,Zander Kemp,1300,100,7-4-2018
Bar Liquorice,Aspen Russo,1500,300,7-5-2018
Dram & Grain,Monserrat Holland,1400,100,7-5-2018
McGillin's Old Ale House,Adrianna Kirk,1400,400,7-5-2018
The Beautiful Snowdrop Tavern,Jamarion Farmer,1500,300,7-5-2018
The Daily Hamster Inn,Celia Rhodes,1500,400,7-5-2018
The Detailed Horn Pub,Kadence Ware,1300,200,7-5-2018
The Dramatic Parrots,Dayami Goodman,1400,300,7-5-2018
The Fascinated Termite,Clarence Atkinson,1400,300,7-5-2018
The Itchy Ants Inn,Kasen Washington,1400,100,7-5-2018
The Porter Beer Bar,Xavier Cervantes,1300,200,7-5-2018
The Safe Moustache,Audrina Francis,1500,200,7-5-2018
The Silver Dollar,Giada Bender,1400,200,7-5-2018
Club No Minors,Rafael Shaw,1500,100,7-6-2018
Multnomah Whiskey Library,Ahmad Vargas,1500,300,7-6-2018
The Alien Elephant Seal Inn,Maximilian Frey,1300,100,7-6-2018
The Busy Anteater Pub,Turner Osborn,1400,300,7-6-2018
The Ethereal Steed Inn,Micaela Brady,1500,300,7-6-2018
The Far Barrel Bar,Peter Stuart,1200,100,7-6-2018
The Fuzy Goat Pub,Clayton Beltran,1300,100,7-6-2018
The Hissing Cats Tavern,Romeo Odonnell,1500,200,7-6-2018
The Impolite Dagger,Griffin Wilkinson,1300,100,7-6-2018
The Left Scream Pub,Tabitha Abbott,1200,400,7-6-2018
The Precious Apples Bar,Myah Clarke,1200,100,7-6-2018
The Rich Beard Inn,Nola Lynn,1300,200,7-6-2018
The Salty Twig,Nikolas Barrera,1300,100,7-6-2018
The Silver Dollar,Dakota Castro,1400,200,7-6-2018
ABV,Ricky Mcintosh,1300,100,7-7-2018
Altitude Sky Lounge,Bradyn Arnold,1500,200,7-7-2018
Julep,Tate Vance,1400,300,7-7-2018
Proof,Joe Norris,1500,300,7-7-2018
Seamstress,Micah Coffey,1300,300,7-7-2018
Square Grouper Tiki Bar,Halle Blanchard,1500,200,7-7-2018
The Electric Chicken,Raiden Walter,1500,300,7-7-2018
The Embarrassed Goat,Kylee Larsen,1500,100,7-7-2018
The Frightened Kiwi Pub,Maria Brandt,1200,400,7-7-2018
The Fuzy Llama Pub,Kadin Wise,1300,100,7-7-2018
The Hawthorne,Esmeralda Yu,1300,200,7-7-2018
The Salty Twig,Chelsea Sullivan,1300,100,7-7-2018
The Slow Saxophone,Dominic Montoya,1400,100,7-7-2018
The Thoughtful Lion Pub,Kale Reese,1300,100,7-7-2018
Club No Minors,Jaylee Burton,1500,100,7-8-2018
Death & Company,Destinee Pearson,1200,200,7-8-2018
Mai Tai Bar,Zack Whitaker,1400,300,7-8-2018
McGreevy's,Bradley Hinton,1200,400,7-8-2018
Polite Provisions,Roger Serrano,1500,100,7-8-2018
Sweet Liberty,Yamilet Thornton,1500,300,7-8-2018
The Embarrassed Rabbit Bar,Jett Walters,1200,200,7-8-2018
The Whispering Mushroom Bar,Maggie Horn,1300,100,7-8-2018
Voodoo,Mohamed Solis,1300,400,7-8-2018
Ye Olde Gentlewoman Tavern,Kierra Lamb,1300,100,7-8-2018
Altitude Sky Lounge,Cody Carney,1500,200,7-9-2018
