442,1415,9/25/2018,Madelyn Kline,Galaxie
4420,1900,9/30/2018,Dana Ferguson,Yard House
4421,1415,11/1/2018,Santino Valdez,Red Key Tavern
4422,2345,1/17/2018,Aiyana Watts,The Tricky Curry Tavern
4423,145,9/9/2018,Nina Mcmahon,Beach Tree Bar
4424,2045,3/17/2018,Shiloh Tapia,The Hollow Book
4426,1400,10/2/2018,Makhi Cain,Milk Room
4428,1945,9/14/2018,Mathew Bishop,The Magical Hawk
4429,1915,5/10/2018,Justus Price,Dante
443,2330,7/3/2018,Finnegan Lara,ABV
4431,2000,5/27/2018,Russell Mcdaniel,Sweet Liberty
4432,15,2/2/2018,Demarion Gentry,The Fascinated Termite
4434,1515,4/20/2018,Marissa Murphy,The Thin King
4436,2345,3/8/2018,Johan Kelley,Kask
4437,2230,8/24/2018,Brianna Reyes,The Dramatic Parrots
444,1830,9/27/2018,Larissa Wyatt,The Merciful Lavender
4440,2030,8/22/2018,Ricardo Mcintosh,George & Dragon
4441,1800,12/18/2018,Skyla Glover,Mai Tai Bar
4442,30,11/7/2018,Wesley Keller,The Frightened Kiwi Pub
4443,2345,1/30/2018,Donna Doyle,The Varnish
4445,2115,4/3/2018,Helena Weber,Vesper Bar
4446,2315,12/3/2018,Lawrence Ortiz,Spirit
4449,1700,10/26/2018,Brycen Carson,The Beautiful Snowdrop Tavern
445,1530,9/29/2018,Joshua Prince,The Fine Lobster Bar
4450,1545,6/5/2018,Joanna Robertson,The Fuzy Goat Pub
4451,1830,7/30/2018,Hayden Petersen,Altitude Sky Lounge
4453,1500,4/1/2018,Yuliana Mclaughlin,The Office
4454,145,11/8/2018,Alia Gutierrez,Ye Olde Seagulls Tavern
4455,200,8/23/2018,Armando Hicks,King Cole Bar
4456,2230,2/15/2018,Moises Webster,The Lying Coyote
4457,245,12/26/2018,Layne Trevino,Clover Club
4458,2030,10/4/2018,Orlando Lambert,The Wayland
4459,2000,9/6/2018,Janae Watson,Wang Chung's Karaoke Bar
4461,1600,6/26/2018,Chaz Russo,The Lively Tusk Bar
4462,45,2/4/2018,Annie Franco,Half Step
4463,2315,5/18/2018,Cayden Fowler,Billy Sunday
4464,1500,9/5/2018,Tucker Anderson,Dick's Place
4465,1745,2/4/2018,Mike Ortega,Clover Club
4466,1745,2-29-2018,Jocelynn Davis,Billy Sunday
4467,2300,5/14/2018,Kamryn Williamson,The Bouncy Bat Bar
4468,2000,4/15/2018,Arielle Cannon,Salty Dawg Saloon
4469,1300,9/4/2018,Kennedy Contreras,The Left Scream Pub
447,1615,9/24/2018,Reese Holder,Brimmer & Heeltap
4470,2000,9/15/2018,Lyric Odom,McGreevy's
4471,2130,8/11/2018,Zion Novak,B.D. Riley's
4472,300,11/12/2018,Keenan Valenzuela,Tiny's Bar
4474,1815,3/17/2018,Sydney Heath,Seamstress
4475,1700,1/11/2018,Darnell Monroe,The Bella Union
4476,2200,4/29/2018,Dillan Black,The First Sharks Tavern
4477,1745,4/26/2018,Annie Franco,Spilt Milk
4478,1445,11/9/2018,Bella Garcia,Spirit of 77
448,230,2/28/2018,Lindsay Vaughan,The Molten Llama
4480,1945,2/20/2018,Remington Page,Wally's Mills Liquors
4481,15,8/12/2018,Giuliana Kent,Daquiri Time Out
4482,1415,10/23/2018,Karissa Cherry,The Well-Groomed Pumpkin Inn
4483,2245,2/3/2018,Kyan Villanueva,The Earthy Mind Pub
4484,1330,2/7/2018,Levi Camacho,No Vacancy
4485,1800,11/21/2018,Selena Pugh,Gooski's
4486,2100,12/26/2018,Charlotte Barnes,Callaghan's Irish Social Club
4487,1400,4/6/2018,Ross Singleton,The Unwritten Fish Tavern
4488,2230,12/12/2018,Matteo Li,The Embarrassed Hamsters Tavern
4489,1730,8/27/2018,Aliana Bond,The Keen Vanilla Bean Inn
449,245,7/20/2018,Lorena Duran,Vesper Bar
4490,2130,3/11/2018,Johanna Murillo,The Well-Groomed Pumpkin Inn
4492,2145,9/1/2018,Dante Larson,Barmini
4493,230,10/10/2018,Avery Travis,Nick's English Hut
4495,1500,11/17/2018,Grant Cummings,The Well-Groomed Pumpkin Inn
4498,1730,3/19/2018,Monserrat Benton,The Whispering Giant Tavern
4499,2330,2/1/2018,Emilio Snyder,The Spooky Willow Bar
450,2130,7/10/2018,Annie Franco,The Dapper Flame
4500,1330,5/26/2018,Bryan Henry,The Stormy Cod Bar
4501,2145,8/26/2018,Demarcus Davila,The Keen Vanilla Bean Inn
4502,1715,12/22/2018,Justin Torres,Room 11
4503,1915,11/24/2018,Riley Gill,Goodnight Gracie
4504,2115,8/29/2018,Lilly Madden,The Embarrassed Hamsters Tavern
4505,2330,8/19/2018,Kameron Arias,The Kind Jaguar Bar
4506,1530,5/13/2018,Larissa Wyatt,The Kill Devil Club
4507,1430,10/16/2018,Kameron Arias,Big Bar
4508,2345,5/16/2018,Juliet Orozco,The Left Scream Pub
4509,1600,12/2/2018,Zaid Brady,Million Dollar Cowboy Bar
451,1400,3/28/2018,Ruth Shelton,Clyde Common
4510,2130,9/6/2018,Jillian Fuller,The Quaint Maple
4511,2000,4/8/2018,Tony Yang,The Griswold
4512,2345,3/4/2018,Issac Rhodes,Everson Royce Bar
4513,1700,5/24/2018,Sebastian Fisher,Apotheke
4514,1630,6/24/2018,Marquise Raymond,Leyenda
4515,2215,7/18/2018,Lamont Fitzpatrick,Bar Crudo
4516,2030,7/3/2018,Jordan Friedman,Tiny's Bar
4517,2045,9/30/2018,Anna Zavala,Bar Crudo
4518,0,9/9/2018,Russell Mcdaniel,The Bella Union
4519,200,1/7/2018,Kate Weeks,The Unusual Jackal Pub
452,2130,6/7/2018,Yair Marks,The Rich Beard Inn
4520,2045,1/7/2018,Kendal Duarte,George & Dragon
4521,2030,5/23/2018,Shelby Gregory,The Griswold
4525,230,12/6/2018,Shannon Andrade,The Electric Chicken
4526,145,10/6/2018,Hunter English,The Dark Melon Tavern
4530,2100,6/21/2018,Angeline Coleman,Sazerac Bar
4531,2015,9/7/2018,Kathy Alexander,No Vacancy
4532,1600,7/9/2018,Lily Castaneda,Altitude Sky Lounge
4533,2015,11/8/2018,Marquise Raymond,The First Sharks Tavern
4534,2045,9/26/2018,Jorden Tran,Sazerac Bar
4536,1715,4/11/2018,Kristina Hayes,The Electric Chicken
4537,1515,1/30/2018,Jabari Pollard,The Pointless Rhododendron Inn
4539,2000,7/13/2018,Cordell Orr,Bar Liquorice
454,2215,6/19/2018,Lindsay Vaughan,The Lively Tusk Bar
4540,1600,3/29/2018,Grayson Flowers,The Far Away Llama
4541,1800,5/4/2018,Zion Thornton,Leyenda
4542,0,6/1/2018,Erika Hester,Robert's Western World
4544,1700,1/3/2018,Ximena Elliott,Spilt Milk
4546,1400,2-30-2018,Abel Jensen,Ye Olde Seagulls Tavern
4548,1530,12/10/2018,Cole Webb,The Precious Apples Bar
4549,1930,7/10/2018,Steven Santiago,The Dramatic Parrots
455,0,12/14/2018,Kendrick Campos,No Vacancy
4550,1715,2/12/2018,Adalyn Goodwin,The Frightened Kiwi Pub
4551,1730,10/6/2018,Zavier Rios,The Far Away Llama
4553,1530,4/2/2018,Devon Frost,Billy Sunday
4554,2245,8/7/2018,Wade Hood,Ticonderoga Club
4556,1315,11/16/2018,Joey Medina,Dick's Place
4557,1600,10/25/2018,Miranda Robinson,The Smart Child Tavern
4558,1530,7/10/2018,Donavan Moody,The Alien Elephant Seal Inn
4559,1700,5/18/2018,Janiah Mooney,Old Ebbitt Grill
456,1630,2/6/2018,Nathanial Hernandez,The Dirty Wall Pub
4560,1800,1/14/2018,Elsa Compton,Polite Provisions
4561,1700,4/5/2018,Frida Mays,The Whimsical Zebra Pub
4562,1400,5/16/2018,Jaylen Hebert,The Cowardly Tavern
4563,2330,10/25/2018,Tyrone Green,The Bar Room
4564,15,11/16/2018,Aditya Hampton,Voodoo
4565,1515,6/21/2018,Sheldon Crane,The Far Away Llama
4567,2200,10/8/2018,Kendal Duarte,Altitude Sky Lounge
457,1930,4/25/2018,Jaelyn Carney,Big Bar
4570,1830,6/5/2018,Ana Stephenson,The Hollow Book
4573,1515,1/22/2018,Uriah Andrews,The Griswold
4574,2145,1/21/2018,Jamal Forbes,Diamond Reef
4575,45,10/21/2018,Jordan Friedman,Yvonne's
4576,2330,4/23/2018,Spencer Schroeder,Libertine Liquor Bar
4578,2030,1/1/2018,Amya Todd,Yard House
4580,1845,2/20/2018,Larry Armstrong,The Alembic
4581,1545,4/10/2018,Anya Jarvis,The Rich Beard Inn
4582,2345,7/30/2018,Salvatore Donaldson,Broken Shaker
4583,1500,3/23/2018,Cole Webb,The Singing Armadillo
4584,1900,2/18/2018,Kamron Richmond,The Deep Hog Pub
4585,145,6/7/2018,Joanna Robertson,The Reflecting Drumstick
4586,2230,7/14/2018,Jonas Bonilla,Room 11
4587,1500,6/14/2018,Azul White,Diamond Reef
4588,1345,11/7/2018,Kiersten Ramos,The Foamy Ore
4589,2000,10/22/2018,Phoebe Patton,Million Dollar Cowboy Bar
459,345,8/7/2018,Quincy Gay,McGreevy's
4590,2330,2/7/2018,Nathan Fields,The Rare Inn
4591,2345,4/19/2018,Natalya Hart,The Spooky Willow Bar
4592,1430,11/25/2018,Nelson Whitehead,The Office
4593,2015,5/11/2018,Aidyn Coffey,Libertine Liquor Bar
4594,2130,12/10/2018,Alissa Mckinney,The Far Away Llama
4595,1815,2/4/2018,Camilla Boyle,The Dubliner
4596,2130,9/20/2018,Zavier Rios,Bar Agricole
4598,2100,9/12/2018,Peyton Pearson,The Bar Room
4599,1845,9/13/2018,Selena Pugh,The Aviary
46,2100,1/12/2018,Camilla Boyle,The Dirty Wall Pub
460,1830,2/24/2018,Messiah Daniels,The Dark Melon Tavern
4600,1945,3/6/2018,Kaeden Richard,Bar Agricole
4602,1545,9/26/2018,Philip Garza,Milk Room
4604,245,4/16/2018,Peyton Pearson,Mario's Fishbowl
4605,215,4/21/2018,Janiya Barrera,The Old Seelbach Bar
4607,2115,8/25/2018,Romeo Charles,The Marvelous Puppy Inn
4608,1730,6/21/2018,Lilyana Evans,The Lying Coyote
4609,2330,12/25/2018,Kaylynn Baxter,Ye Olde Seagulls Tavern
461,1800,3/23/2018,Kennedy Contreras,The Alembic
4610,1600,11/9/2018,Imani Stark,Tommy's
4611,0,8/30/2018,Yesenia Kidd,Holeman & Finch Public House
4612,1815,1/18/2018,Douglas Schwartz,The Quaint Maple
4613,2300,9/10/2018,Zane Cuevas,Square Grouper Tiki Bar
4615,0,12/6/2018,Armando Hicks,The Gigantic Child Pub
4617,1230,1/15/2018,Andy Barajas,McSorley's Old Ale House
4619,1630,9/3/2018,Genesis Frye,The Daily Hamster Inn
462,2245,10/22/2018,Craig Bush,Club No Minors
4622,1645,12/6/2018,Konner Cisneros,The Dirty Wall Pub
4623,1430,2/1/2018,Max Morales,The Shaking Leg Tavern
4624,2300,3/17/2018,Athena Moran,Callaghan's Irish Social Club
4625,1215,11/1/2018,Lydia Golden,Wang Chung's Karaoke Bar
4626,145,8/23/2018,Allison Richardson,Libertine Liquor Bar
4627,1445,8/16/2018,Lyric Odom,The Terrible Cave Bar
463,2230,11/6/2018,Marcos Holmes,Dante
4630,1830,10/21/2018,Raquel Burns,33 Taps
4632,1945,2/5/2018,Angeline Coleman,The Hollow Worm Pub
4633,0,1/15/2018,Xzavier Hughes,The Smart Child Tavern
4634,0,8/19/2018,Camryn Whitney,The Smart Child Tavern
4635,1915,4/9/2018,Amiyah Munoz,The Unusual Jackal Pub
4638,45,8/7/2018,Corey Schultz,Sassafras Saloon
4639,1545,1/1/2018,Miah Rosales,The Terrible Cave Bar
464,15,6/7/2018,Nathanael Love,The Spooky Willow Bar
4640,1500,3/6/2018,Bradyn Herring,The Magical Hawk
4641,2000,8/22/2018,Mireya Stuart,The First Sharks Tavern
4644,1400,6/24/2018,Yazmin Navarro,Mace
4645,2030,4/28/2018,Ariella David,Trick Dog
4646,100,9/18/2018,Kylee Adkins,The Thin King
4647,1530,6/26/2018,Damarion Chen,The Keen Vanilla Bean Inn
4648,130,4/30/2018,Orlando Lambert,Pengilly's Saloon
4649,1615,11/2/2018,Judah Luna,The Defeated Angel Pub
465,15,12/14/2018,Izaiah Nguyen,The Embarrassed Hamsters Tavern
4650,1915,3/5/2018,Ana Stephenson,The Unusual Jackal Pub
4651,1615,6/29/2018,Annalise Roth,The Discreet Bamboo Bar
4652,1830,5/3/2018,Justin Torres,Bit House Saloon
4654,2145,10/8/2018,Gilbert Bailey,The Brewer's Art
4655,1545,5/9/2018,Orlando Lambert,The Dubliner
4656,2345,2/3/2018,Liberty Dougherty,The Beautiful Snowdrop Tavern
4657,2215,7/13/2018,Kaden James,Academia
4658,1215,12/30/2018,Elisa Casey,The Foamy Ore
466,2115,9/13/2018,Lilyana Evans,The Embarrassed Rabbit Bar
4660,1530,8/10/2018,Ashly Herman,The Whispering Mushroom Bar
4661,2030,7/10/2018,Logan Daugherty,Raven & Rose
4662,1430,1/21/2018,Baron Aguilar,Seamstress
4663,0,9/7/2018,Marcos Holmes,The Fascinated Termite
4664,2345,12/5/2018,Roger Kim,The Embarrassed Rabbit Bar
4665,1615,10/14/2018,Wesley Keller,The Old Seelbach Bar
4666,1830,6/26/2018,Nathen Nunez,Edna's
4667,115,6/4/2018,Ernest Morse,The Smart Child Tavern
4668,2015,2/1/2018,Adolfo Summers,The Earthy Mind Pub
4669,1545,3/30/2018,Boston Fritz,Donna
467,2300,3/24/2018,Anika Trujillo,The Thoughtful Lion Pub
4671,2030,1/20/2018,Grayson Flowers,The Obnoxious Lobster Inn
4672,2315,12/4/2018,Heidy Rosario,The Superb Drum Bar
4673,1815,11/6/2018,Avah Freeman,AIDA Bistro & Wine Bar
4678,2000,1/13/2018,Cade Oconnell,Apotheke
4680,1600,6/15/2018,Kelton Salinas,Bar Liquorice
4682,2015,9/17/2018,Elliot Harris,Charlie Was A Sinner
4688,1645,6/17/2018,Anne Hutchinson,The Singing Armadillo
4689,2045,1/23/2018,Scarlet Dunlap,Tommy's
4690,1645,4/17/2018,Zoe Greer,Range
4691,1230,8/19/2018,Ashly Herman,The Foamy Ore
4692,2245,3/30/2018,Skyla Glover,Square Grouper Tiki Bar
4693,2045,3/6/2018,Jamal Forbes,Barmini
4694,300,11/27/2018,Annabelle Walls,The Kind Jaguar Bar
4695,2215,4/17/2018,Emanuel Kennedy,Yard House
4696,15,3/17/2018,Elaine Vega,The Light Dagger Tavern
4697,245,7/8/2018,Justin Torres,Voodoo
4698,1930,7/21/2018,Alena Lucas,The First Sharks Tavern
4701,1515,9/10/2018,Athena Moran,The Tricky Curry Tavern
4702,1700,9/25/2018,Chaz Russo,Half Step
4703,2230,3/15/2018,Alijah Patterson,Vesper Bar
4704,1745,6/30/2018,Nathalie Bennett,The Bouncy Bat Bar
4705,2245,2/21/2018,Kale Maynard,Clyde Common
4706,1930,12/14/2018,Demarcus Davila,Ye Olde Seagulls Tavern
4707,2130,2/19/2018,Emilio Snyder,The Impolite Dagger
4708,215,10/27/2018,Taliyah Mayo,The Fascinated Termite
4709,0,1/9/2018,Maryjane Leach,The Hissing Cats Tavern
471,2100,2/6/2018,Tristian Riddle,The Ruthless Dawg
4710,1530,2/8/2018,Sofia Lutz,The Embarrassed Rabbit Bar
4711,1945,6/25/2018,Leland Carr,The Tiny Chimpanzee Bar
4712,1615,8/1/2018,Rafael Floyd,Bar Liquorice
4713,1415,1/15/2018,Janessa Horton,Ye Olde Gentlewoman Tavern
4714,1830,5/29/2018,Ivan Howe,Cooter Brown's Tavern
4715,1645,12/1/2018,Marvin Johnson,Altitude Sky Lounge
4717,2115,10/18/2018,Enrique Short,Barmini
4718,1345,3/18/2018,Esmeralda Mendoza,The Dirty Wall Pub
4719,2045,5/5/2018,Addisyn Dominguez,The Hollow Book
472,2000,7/28/2018,Simeon Stout,AIDA Bistro & Wine Bar
4720,2245,8/12/2018,Aldo Carrillo,The Whimsical Zebra Pub
4721,115,12/12/2018,Issac Rhodes,The Capital Bar
4722,1415,10/12/2018,Asa Blackburn,The Hollow Worm Pub
4723,2130,12/16/2018,Howard Cross,Billy Sunday
4724,0,12/18/2018,Nathalia Burton,The Ethereal Steed Inn
4725,2100,5/2/2018,Ally Savage,The Rare Inn
4726,230,12/12/2018,Nola Warren,The Spooky Willow Bar
4728,1530,9/1/2018,Quentin Bradley,The Whispering Mushroom Bar
4729,1545,12/12/2018,Sharon Rivera,The Velvet Tango Room
473,1600,12/14/2018,Byron Spears,Brimmer & Heeltap
4730,2130,7/21/2018,Lexie Obrien,Mace
4731,2230,11/9/2018,Lorelai Mayer,Tommy's
4733,1615,7/26/2018,Riley Gill,Billy Sunday
4735,330,4/23/2018,Kieran Barber,The Discreet Bamboo Bar
4736,1600,4/19/2018,Liam Hale,The Alien Elephant Seal Inn
4737,1830,11/14/2018,William Dudley,Prizefighter
4738,200,4/24/2018,Phoebe Patton,The Obedient Lyre
4739,2315,2/23/2018,Kailyn Perkins,The Kind Jaguar Bar
474,0,2/15/2018,Quincy Gay,The Embarrassed Rabbit Bar
4740,1600,4/6/2018,Phoenix Krause,The Unusual Jackal Pub
4741,230,4/1/2018,Alexzander Spencer,McMahon's Public House
4744,2045,8/6/2018,Simone Cooley,Wally's Mills Liquors
4746,2315,7/28/2018,Gwendolyn Mccoy,Big Bar
4747,1645,12/25/2018,Reese Holder,The Fine Lobster Bar
4749,15,7/16/2018,Harley Woodward,The First Sharks Tavern
475,2030,9/12/2018,Kaitlin Duncan,PX
4750,30,6/14/2018,Darius Sims,Leyenda
4751,2200,3/7/2018,Maren Rice,Tiny's Bar
4752,1945,11/13/2018,Elliana Ball,The Lying Coyote
4753,245,2/20/2018,Barrett Edwards,The Busy Anteater Pub
4754,1345,3/19/2018,Ellen Rich,The Diamond Star Bar
4755,1445,10/3/2018,Adalyn Goodwin,The Faint Stream
4756,30,5/24/2018,Kaylah Bolton,The Baldwin
4757,2130,3/15/2018,Juan Ali,The No Mad Bar
4758,330,2/17/2018,Chelsea Sharp,Prizefighter
4759,2330,5/10/2018,Monserrat Benton,Dante
476,2000,9/10/2018,Felicity Meadows,Julep
4760,1415,8/29/2018,George Villa,Marvel Bar
4761,1430,11/27/2018,Damarion Chen,The Griswold
4762,15,7/7/2018,Justin Torres,ABV
4763,1715,4/9/2018,Amaris Parsons,Attaboy
4764,1715,3/25/2018,Reese Holder,The Bella Union
4765,1315,11/18/2018,Amaris Parsons,Tiny's Bar
4767,1700,5/25/2018,Beckett Chandler,The Terrible Cave Bar
4768,100,9/14/2018,Dominik Khan,The Smart Child Tavern
4769,1945,2/1/2018,Breanna Benitez,The Precious Apples Bar
477,2315,10/27/2018,Isabella Flynn,The Far Barrel Bar
4770,330,10/22/2018,Hassan Brandt,Salty Dawg Saloon
4772,2130,5/14/2018,Mollie Perry,The Bella Union
4773,30,5/4/2018,Lilyana Evans,The Foamy Ore
4774,1500,9/23/2018,Mathew Bishop,Please Don't Tell
4775,145,1/18/2018,Katrina Garner,Square Grouper Tiki Bar
4778,1645,6/17/2018,Brianna Reyes,The Whispering Mushroom Bar
4779,1930,5/9/2018,Izabella Dodson,Lost Lake
478,1615,12/1/2018,Maverick Baldwin,The Aviary
4780,1830,2/16/2018,Jermaine Barr,The Merciful Lavender
4781,2215,3/24/2018,Damien Aguirre,The Hawthorne
4782,1630,3/26/2018,Kayden Fuentes,Cooter Brown's Tavern
4783,1900,5/2/2018,Joe Mckee,The Fascinated Termite
4784,2300,4/1/2018,Kellen Mitchell,The Thoughtful Lion Pub
4786,145,3/18/2018,Chance Shannon,The Griswold
4787,2130,8/3/2018,Braxton Stephens,Tradition
4788,1815,4/3/2018,Giana Osborne,The Frightened Kiwi Pub
4789,2130,7/29/2018,Anderson Haas,Proof
479,300,8/12/2018,Yadira Bruce,McGillin's Old Ale House
4790,1945,1/25/2018,Gracelyn Ward,The Shanty
4791,2015,8/30/2018,Kamron Richmond,Club No Minors
4793,2130,1/7/2018,Lana Frederick,The Beautiful Snowdrop Tavern
4795,1715,2-30-2018,Conner Joyce,Prairie School
4796,2230,5/13/2018,Anya Jarvis,The Annoying Shark
4797,2315,9/17/2018,Killian Mueller,Charlie Was A Sinner
4798,2245,11/17/2018,Axel Bautista,The Lively Tusk Bar
4799,2230,5/4/2018,Maya Gray,McMahon's Public House
48,1515,2/19/2018,Darrell Vance,The Kill Devil Club
4800,2345,5/26/2018,Niko Chavez,Mai Tai Bar
4801,1900,9/14/2018,Helena Weber,ABV
4803,2230,11/4/2018,Jefferson Walters,PX
4805,30,11/24/2018,Lorelai Mayer,The Terrible Cave Bar
4806,2200,4/23/2018,Valerie Hartman,Mario's Fishbowl
4808,145,6/3/2018,Spencer Schroeder,Clyde Common
4809,45,8/11/2018,Francesca Werner,Brimmer & Heeltap
481,2015,8/5/2018,Kelsey Martin,The Quaint Maple
4810,1800,12/23/2018,Braylon Hanna,The Capital Bar
4811,2215,1/26/2018,Chace Vargas,The Brewer's Art
4812,2200,10/7/2018,Craig Bush,The Unwritten Fish Tavern
4813,1445,6/20/2018,Izabella Dodson,The Quaint Rats
4814,1445,11/27/2018,Tripp Ray,Mai Tai Bar
4815,1345,11/23/2018,Branson Crawford,Room 11
4816,1600,2/20/2018,Dominik Khan,The Kind Jaguar Bar
4817,1230,1/26/2018,Zachary Zhang,The Dubliner
4818,1415,2/17/2018,Madelynn Ryan,The Fuzy Llama Pub
482,2015,2/23/2018,Kendal Duarte,Pete's Dueling Piano Bar
4820,1715,2/24/2018,Keagan Carlson,The Better Princess Pub
4821,2300,2/14/2018,Elaine Vega,The Rich Beard Inn
4823,1630,2/11/2018,Romeo Charles,The Deep Hog Pub
4824,100,8/21/2018,Martin Galloway,The Known Dragons
4826,1800,12/22/2018,Georgia Boone,The Lean Steed Tavern
4827,145,3/20/2018,Kaley Knox,Clover Club
4828,1845,12/6/2018,Erika Hester,Employees Only
4829,2115,5/24/2018,Bethany Ewing,The No Mad Bar
483,1645,11/26/2018,Jaslyn Mclean,Spirit of 77
4830,2315,1/19/2018,Maverick Baldwin,The Quaint Adventurer Inn
4831,1615,3/2/2018,Ayanna Mcguire,The Singing Armadillo
4832,1645,9/12/2018,Jaylynn Proctor,The Office
4833,1845,10/29/2018,Mariah Quinn,Barmini
4834,2130,9/23/2018,Natalya Hart,The Fancy Parrots
4835,1930,9/8/2018,Lily Castaneda,Julep
4836,2030,6/18/2018,Maeve Ramsey,Death & Company
4838,1515,9/22/2018,Makhi Cain,The Smart Child Tavern
4839,2330,10/22/2018,Malakai Randolph,The Baldwin
484,1600,3/13/2018,Pablo Castro,Prairie School
4840,1400,9/1/2018,Wendy Gordon,The Rich Beard Inn
4843,1915,5/17/2018,Aryanna Sampson,The Foamy Ore
4844,2330,3/26/2018,Valentino Moore,The Beautiful Snowdrop Tavern
4845,1500,7/29/2018,Valerie Hartman,The Fascinated Termite
4847,1545,11/9/2018,Jaliyah Klein,Broken Shaker
4848,2030,7/24/2018,Lizbeth Stein,The Quaint Maple
4849,1915,9/25/2018,Yesenia Kidd,The Hissing Bees Pub
485,2230,1/17/2018,Lamar Marshall,The Shaking Leg Tavern
4851,1600,7/1/2018,Amari Lowe,33 Taps
4852,2100,3/7/2018,Judah Luna,Dante
4854,1445,1/2/2018,Yadira Bruce,The Stormy Cod Bar
4855,230,6/19/2018,Braiden Sloan,Libertine Liquor Bar
4856,2045,9/29/2018,Ernest Morse,Million Dollar Cowboy Bar
4857,1415,10/24/2018,Lilian Huffman,King Cole Bar
4858,1630,6/6/2018,Amari Lowe,The Greasy Scream Pub
486,1845,10/2/2018,Monserrat Benton,Libertine Liquor Bar
4860,1945,11/13/2018,Eileen Clay,Blackberry Farm
4861,1430,10/28/2018,Lauren Cantu,The Wayland
4862,130,10/28/2018,Maxim Mercer,Julep
4863,2215,10/24/2018,Issac Rhodes,Blackberry Farm
4864,1830,4/3/2018,Chloe Huang,The Faint Stream
4866,1645,4/10/2018,Eliza Kaufman,The Whimsical Zebra Pub
4867,2015,2/15/2018,Celeste Callahan,The Deep Hog Pub
4868,1715,10/3/2018,Mya Delgado,The Singing Armadillo
4869,1445,5/17/2018,Miracle Yoder,Frankie's Downtown
487,1900,8/3/2018,Vanessa Saunders,The Dirty Wall Pub
4870,1500,6/24/2018,Jacqueline Lester,The Alien Elephant Seal Inn
4871,15,12/1/2018,Frida Mays,Slowly Shirley
4872,1515,6/22/2018,Diego Gallagher,McMahon's Public House
4873,2300,8/10/2018,Kaiya Blankenship,Anvil Bar & Refuge
4874,1845,12/23/2018,Scarlet Dunlap,Bar Liquorice
4875,2315,6/14/2018,Alfred Vang,Yvonne's
4876,45,11/13/2018,Janiya Barrera,The Faint Stream
4877,2015,5/13/2018,Christopher Manning,The Dark Melon Tavern
4878,1730,5/3/2018,Lawson Branch,Ye Olde Gentlewoman Tavern
488,1645,6/14/2018,Avah Freeman,The Hawthorne
4880,15,8/26/2018,Kaitlin Duncan,Galaxie
4881,1630,11/13/2018,Erick Levine,Frankie's Downtown
4883,2245,1/28/2018,Demarion Gentry,Lost Lake
4884,1415,5/5/2018,Ernest Morse,The Annoying Shark
4885,1430,8/12/2018,Braxton Stephens,Weather Up
4887,1915,1/9/2018,Malachi Guerrero,Tradition
4888,2100,2/4/2018,Morgan Noble,The Rich Beard Inn
4889,1830,10/17/2018,Giana Osborne,Clyde Common
489,2000,10/14/2018,Gabriel Olsen,The Better Princess Pub
4891,1300,7/17/2018,Elliot Harris,The Left Scream Pub
4893,1730,12/30/2018,Jaylene Swanson,The Shanty
4895,30,1/5/2018,Kaeden Richard,The Earthy Mind Pub
4896,2145,4/4/2018,Hassan Brandt,McSorley's Old Ale House
4897,2130,11/7/2018,Branden Weiss,Academia
4900,1815,11/3/2018,Johanna Murillo,McGreevy's
4901,2300,9/11/2018,Reese Holder,Dick's Place
4902,1530,6/23/2018,Jonas Bonilla,The Magdalenae Room
4903,2230,7/20/2018,Ruth Shelton,The Old Seelbach Bar
4904,1600,4/9/2018,Brynn Hancock,Blackberry Farm
4906,315,4/13/2018,Cooper Franklin,Broken Shaker
4908,2330,8/30/2018,Cristian Simpson,Billy Sunday
4909,2130,12/26/2018,Christian Pena,Galaxie
491,2345,5/24/2018,Mariyah Mccarthy,The Alien Knife Tavern
4910,1830,4/16/2018,Alfonso Harrington,The Known Dragons
4911,1345,10/9/2018,Saniya Conway,Clyde Common
4912,2030,8/6/2018,Kian Mercado,The First Sharks Tavern
4913,2145,2/19/2018,Aarav Walker,Big Bar
4914,145,9/1/2018,Francesca Werner,The Creepy Snake Tavern
4916,1700,6/12/2018,Zion Thornton,The Brewer's Art
4918,2130,12/25/2018,King Rodgers,Monk's Cafe
492,1345,4/17/2018,Noel Wu,The Thoughtful Lion Pub
4921,1930,4/10/2018,Isabella Flynn,The Embarrassed Goat
4922,145,3/12/2018,Niko Chavez,Room 11
4923,2245,10/28/2018,Gia Rasmussen,The Porter Beer Bar
4924,1545,5/30/2018,Layton Howard,The Annoying Shark
4926,1430,12/17/2018,Malcolm Espinoza,The Singing Armadillo
4927,2100,1/19/2018,Scott Wilkinson,33 Taps
493,2100,12/26/2018,Chace Vargas,Social
4932,1545,3/17/2018,Juliet Orozco,Brimmer & Heeltap
4933,2045,3/6/2018,Ashlyn Mosley,Galaxie
4934,245,12/17/2018,Alyson Whitaker,French 75
4935,2145,8/22/2018,Ramon Gibson,Cannon
4936,2100,3/11/2018,Elliott Hodge,Tommy's
4937,2230,1/14/2018,Kelsey Martin,The Embarrassed Hamsters Tavern
4939,1515,11/15/2018,Amiyah Munoz,Please Don't Tell
4942,1630,9/23/2018,Jovanni Schneider,Dante
4944,1615,2/22/2018,Mohammed Stewart,Tradition
4945,2045,6/9/2018,Savanna Ballard,Gooski's
